carioca_id,carioca_titulo,carioca_descricao,carioca_url,carioca_link_direto,carioca_orgao,carioca_tipo,carioca_categoria,1746_id,1746_titulo,1746_descricao,1746_url,1746_tipo,1746_categoria,similaridade,similaridade_percentual,classificacao
91855,"Segunda via de Certificado de Vistoria, CIAT ou Atualização Cadastral para Taxistas","Consiste na emissão justificada de um novo certificado de vistoria em substituição ao fornecido na vistoria, ou na emissão de documento de credenciamento dos operadores dos Serviços Públicos de Transp...",https://carioca.rio/servicos/segunda-via-de-certificado-de-vistoria-taxi/,https://acesso.processo.rio/sigaex/public/app/peticionamento/91855,Secretaria Municipal de Ordem Pública - SEOP,servico,Transporte,17587626951707,"Informações sobre Segunda via de Certificado de Vistoria, CIAT ou Atualização Cadastral para Taxistas","Consiste na emissão justificada de um novo certificado de vistoria em substituição ao fornecido na vistoria, ou na emissão de documento de credenciamento dos operadores dos Serviços Públicos de Transp...",https://www.1746.rio/hc/pt-br/articles/17587626951707-Informa%C3%A7%C3%B5es-sobre-Segunda-via-de-Certificado-de-Vistoria-CIAT-ou-Atualiza%C3%A7%C3%A3o-Cadastral-para-Taxistas,informacao,Transporte,0.9971,99.71%,IDÊNTICO
81698,Monitoramento da qualidade do ar,A gerência de Mudanças Climáticas disponibiliza estudos sobre emissões de gases de efeito estufa de responsabilidade da Cidade e possíveis impactos das mudanças climáticas sobre o território municipal...,https://carioca.rio/servicos/monitoramento-da-qualidade-do-ar/,,Secretaria Municipal de Meio Ambiente da Cidade - SMAC,informacao,Ambiente,10822384599323,Informações sobre o Monitoramento da qualidade do ar,A gerência de Mudanças Climáticas disponibiliza estudos sobre emissões de gases de efeito estufa de responsabilidade da Cidade e possíveis impactos das mudanças climáticas sobre o território municipal...,https://www.1746.rio/hc/pt-br/articles/10822384599323-Informa%C3%A7%C3%B5es-sobre-o-Monitoramento-da-qualidade-do-ar,informacao,Ambiente,0.9949,99.49%,IDÊNTICO
78292,"Plano de Saúde-Reativação, Cancelamento, Solicitação de boletos por não ter ocorrido o desconto em contracheque","Casos em que não ocorreu o desconto regular do plano de saúde do servidor em contracheque, geralmente por margem consignável insuficiente para o desconto e outros procedimentos .",https://carioca.rio/servicos/reativacao-cancelamento-solicitacao-de-boletos-por-nao-ter-ocorrido-o-desconto-em-contracheque-plano-de-saude/,https://previrio.prefeitura.rio/planodesaude/,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,servico,Servidor,10833856161691,"Reativação, cancelamento, solicitação de boletos por não ter ocorrido o desconto em contracheque – Plano de Saúde",Casos em que não ocorrera o desconto regular em contracheque geralmente por margem consignável insuficiente para o desconto e outros procedimentos ligados ao plano de saúde do servidor.,https://www.1746.rio/hc/pt-br/articles/10833856161691-Reativa%C3%A7%C3%A3o-cancelamento-solicita%C3%A7%C3%A3o-de-boletos-por-n%C3%A3o-ter-ocorrido-o-desconto-em-contracheque-Plano-de-Sa%C3%BAde,servico,Servidor,0.9945,99.45%,IDÊNTICO
71780,Cadastramento para obtenção de Cartão Nacional SUS,Confecção de cadastro para obtenção do Cartão Nacional SUS para cidadãos.,https://carioca.rio/servicos/cadastramento-para-obtencao-de-cartao-nacional-sus/,,Secretaria Municipal de Saúde - SMS,servico,Saúde,10730622523675,Cadastramento para obtenção de Cartão Nacional SUS,Confecção de cadastro para obtenção do Cartão Nacional SUS.,https://www.1746.rio/hc/pt-br/articles/10730622523675-Cadastramento-para-obten%C3%A7%C3%A3o-de-Cart%C3%A3o-Nacional-SUS,servico,Saúde,0.9939,99.39%,IDÊNTICO
93368,Solicitação de serviços para os povos e comunidades tradicionais,"Solicitação de serviços da Prefeitura da Cidade do Rio de Janeiro para os povos e comunidades tradicionais, no âmbito do Programa de Desenvolvimento Integral dos Povos e Comunidades Tradicionais - RIO...",https://carioca.rio/servicos/povos-e-comunidades-tradicionais/,https://www.1746.rio/hc/pt-br/articles/19495199226139-Povos-e-Comunidades-Tradicionais?article-id=19495199226139,Secretaria Municipal de Meio Ambiente da Cidade - SMAC,servico,Cidadania,19495199226139,Solicitação de serviços para os povos e comunidades tradicionais,"Solicitação de serviços da Prefeitura da Cidade do Rio de Janeiro para os povos e comunidades tradicionais do município, no âmbito do Programa de Desenvolvimento Integral dos Povos e Comunidades Tradi...",https://www.1746.rio/hc/pt-br/articles/19495199226139-Solicita%C3%A7%C3%A3o-de-servi%C3%A7os-para-os-povos-e-comunidades-tradicionais,servico,Cidadania,0.9938,99.38%,IDÊNTICO
72131,Realização de visita guiada à maternidade,Realização de visita guiada à maternidade de referência à gestante inserida no Programa Cegonha Carioca.,https://carioca.rio/servicos/realizacao-de-visita-guiada-a-maternidade/,,Secretaria Municipal de Saúde - SMS,servico,Saúde,36752690647579,Informações sobre realização de visita guiada à maternidade,Realização de visita guiada à maternidade de referência à gestante inserida no Programa Cegonha Carioca.,https://www.1746.rio/hc/pt-br/articles/36752690647579-Informa%C3%A7%C3%B5es-sobre-realiza%C3%A7%C3%A3o-de-visita-guiada-%C3%A0-maternidade,informacao,Saúde,0.9937,99.37%,IDÊNTICO
72635,Avaliação de cães e gatos suspeitos de raiva animal,"Avaliação de cães ou gatos em domicílio, instituições públicas ou privadas e vias públicas, que apresentem sinais clínicos e sintomas sugestivos de raiva animal; animais que entraram em contato com mo...",https://carioca.rio/servicos/avaliacao-e-observacao-de-cao-ou-gato-agressor-mordedura-e-ou-arranhadura/,https://www.1746.rio/hc/pt-br/articles/10769417877531-Avalia%C3%A7%C3%A3o-de-c%C3%A3es-e-gatos-suspeitos-de-raiva-animal,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Animais,10769417877531,Avaliação de cães e gatos suspeitos de raiva animal,"Avaliação de cães ou gatos em domicílio, instituições públicas ou privadas e vias públicas, que apresentem sinais clínicos e sintomas sugestivos de raiva animal; animais passíveis de terem entrado em ...",https://www.1746.rio/hc/pt-br/articles/10769417877531-Avalia%C3%A7%C3%A3o-de-c%C3%A3es-e-gatos-suspeitos-de-raiva-animal,servico,Animais,0.993,99.3%,IDÊNTICO
71541,Informações sobre locais de funcionamento dos equipamentos de fiscalização eletrônica,"Informações sobre os locais de instalação, períodos de funcionamento e tipos de fiscalização eletrônica utilizada (medidores de velocidade, invasão de faixa exclusiva, restrições de veículos de carga,...",https://carioca.rio/servicos/informacoes-sobre-locais-de-funcionamento-dos-equipamentos-de-fiscalizacao-eletronica/,https://cetrio.prefeitura.rio/fiscalizacao-eletronica/,Companhia de Engenharia de Tráfego do Rio de Janeiro - CET-RIO,informacao,Transporte,10872786143771,Informações sobre locais de funcionamento dos equipamentos de fiscalização eletrônica,"Consulta sobre os locais de instalação, períodos de funcionamento e tipos de fiscalização eletrônica utilizada (medidores de velocidade, invasão de faixa exclusiva, restrições de veículos de carga, co...",https://www.1746.rio/hc/pt-br/articles/10872786143771-Informa%C3%A7%C3%B5es-sobre-locais-de-funcionamento-dos-equipamentos-de-fiscaliza%C3%A7%C3%A3o-eletr%C3%B4nica,informacao,Transporte,0.9912,99.12%,IDÊNTICO
71555,Informações sobre estudo técnico para implantação de fiscalização eletrônica,Solicitação de estudos técnicos dos equipamentos de fiscalização eletrônica.,https://carioca.rio/servicos/informacoes-sobre-estudo-tecnico-de-implantacao-de-fiscalizacao-eletronica/,https://www.1746.rio/portal/servicos/informacao?conteudo=1634,Companhia de Engenharia de Tráfego do Rio de Janeiro - CET-RIO,informacao,Transporte,10872728488987,Informações sobre estudo técnico para implantação de fiscalização eletrônica,Solicitação de estudos técnicos para implantação dos equipamentos de fiscalização eletrônica,https://www.1746.rio/hc/pt-br/articles/10872728488987-Informa%C3%A7%C3%B5es-sobre-estudo-t%C3%A9cnico-para-implanta%C3%A7%C3%A3o-de-fiscaliza%C3%A7%C3%A3o-eletr%C3%B4nica,informacao,Transporte,0.9895,98.95%,IDÊNTICO
91419,"Requerimento de Abono de Falta em Feiras Livres, Feiras Móveis, Feiras Especiais, Antiquários e Feirartes","Requerimento de abono de falta em feiras livres, feiras móveis, feiras especiais, antiquários e feirartes, junto à Coordenadoria de Feiras.",https://carioca.rio/servicos/requerimento-de-abono-de-falta-em-feiras-livres-feiras-moveis-feiras-especiais-antiquarios-e-feirartes/,https://acesso.processo.rio/sigaex/public/app/peticionamento/91419,Secretaria Municipal de Ordem Pública - SEOP,servico,Licenças,17591784303771,"Abono de Falta em Feiras Livres, Feiras Móveis, Feiras Especiais, Antiquários e Feirartes","Requerimento de abono de falta em feiras livres , feiras móveis, feiras especiais, antiquários e feirartes , junto à Coordenadoria de Feiras .",https://www.1746.rio/hc/pt-br/articles/17591784303771-Abono-de-Falta-em-Feiras-Livres-Feiras-M%C3%B3veis-Feiras-Especiais-Antiqu%C3%A1rios-e-Feirartes,servico,Licenças,0.9886,98.86%,IDÊNTICO
76326,Habilitação prévia de beneficiário para recebimento do Pecúlio,"Informações para efetuar a inclusão, alteração ou consulta de beneficiário para recebimento do Pecúlio.",https://carioca.rio/servicos/habilitacao-previa-de-beneficiario-para-recebimento-do-peculio/,http://wpro.rio.rj.gov.br/previrio/beneficios/requerimento/?action=form&tp=1,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,servico,Servidor,10822792622235,Habilitação prévia de beneficiário para recebimento do Pecúlio,"Informações para efetuar a inclusão, modificação ou consulta de beneficiário para recebimento do Pecúlio.",https://www.1746.rio/hc/pt-br/articles/10822792622235-Habilita%C3%A7%C3%A3o-pr%C3%A9via-de-benefici%C3%A1rio-para-recebimento-do-Pec%C3%BAlio,servico,Servidor,0.9886,98.86%,IDÊNTICO
72745,Captura para análise de macacos ou micos achados mortos,"Coleta do cadáver de macacos ou micos achados MORTOS na cidade do Rio de Janeiro, para análise laboratorial de raiva e febre amarela.",https://carioca.rio/servicos/analise-de-macacos-ou-micos-achados-mortos/,https://www.1746.rio/hc/pt-br/articles/10769330142491-Captura-para-an%C3%A1lise-de-macacos-ou-micos-achados-mortos,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Saúde,10769330142491,Captura para análise de macacos ou micos achados mortos,"Coleta do cadáver de macacos ou micos achados mortos na cidade, para análise laboratorial de Febre Amarela e Raiva.",https://www.1746.rio/hc/pt-br/articles/10769330142491-Captura-para-an%C3%A1lise-de-macacos-ou-micos-achados-mortos,servico,Ambiente,0.9877,98.77%,IDÊNTICO
106232,Informação sobre licenciamento de produtos da MultiRio,Informação sobre licenciamento de produtos da MultiRio para o público em geral e outros órgãos governamentais.,https://carioca.rio/servicos/informacao-sobre-licenciamento-de-produtos-da-multirio/,https://www.multi.rio,MULTIRIO - Empresa Municipal de Multimeios Ltda. - MULTIRIO,informacao,Licenças,36701856805659,Informação sobre licenciamento de produtos da MultiRio,Informação sobre licenciamento de produtos MultiRio para o público em geral e outros órgãos governamentais.,https://www.1746.rio/hc/pt-br/articles/36701856805659-Informa%C3%A7%C3%A3o-sobre-licenciamento-de-produtos-da-MultiRio,informacao,Licenças,0.9871,98.71%,IDÊNTICO
90899,Fiscalização de irregularidades em Táxi,"Trata-se de fiscalização que visa garantir a conformidade dos serviços de táxi com as normas e regulamentações aplicáveis, englobando a verificação de veículos, a conduta dos motoristas, a existência ...",https://carioca.rio/servicos/fiscalizacao-de-irregularidades-em-taxi/,https://www.1746.rio/hc/pt-br/articles/14208164838683-Fiscaliza%C3%A7%C3%A3o-de-irregularidades-em-taxi,Secretaria Municipal de Ordem Pública - SEOP,servico,Transporte,14208164838683,Fiscalização de irregularidades em taxi,"Trata-se de uma fiscalização que visa garantir a conformidade dos serviços de táxi com as normas e regulamentações aplicáveis, englobando a verificação de veículos, a conduta dos motoristas, a existên...",https://www.1746.rio/hc/pt-br/articles/14208164838683-Fiscaliza%C3%A7%C3%A3o-de-irregularidades-em-taxi,servico,Transporte,0.9868,98.68%,IDÊNTICO
78245,Informações sobre saldo devedor e quitação do financiamento imobiliário no Previ-Rio,"Informações para o servidor, sobre o saldo devedor de financiamento imobiliário, como abatê-lo ou quitá-lo.",https://carioca.rio/servicos/informacoes-sobre-saldo-devedor-e-quitacao-do-financiamento-imobiliario-no-previ-rio/,https://previrio.prefeitura.rio/painel-digital,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,informacao,Servidor,10823657080859,Informações sobre saldo devedor e quitação do financiamento imobiliário no Previ-Rio,"Informações para servidor (mutuário) sobre o saldo devedor de financiamento do imóvel, como abatê-lo ou quitá-lo.",https://www.1746.rio/hc/pt-br/articles/10823657080859-Informa%C3%A7%C3%B5es-sobre-saldo-devedor-e-quita%C3%A7%C3%A3o-do-financiamento-imobili%C3%A1rio-no-Previ-Rio,informacao,Servidor,0.9868,98.68%,IDÊNTICO
71583,Reparo de equipamentos de fiscalização eletrônica,Solicitação de reparo de equipamentos de Fiscalização Eletrônica/Radar.,https://carioca.rio/servicos/reparo-de-equipamentos-de-fiscalizacao-eletronica/,https://www.1746.rio/hc/pt-br/articles/10872789656603-Reparo-de-equipamentos-de-fiscaliza%C3%A7%C3%A3o-eletr%C3%B4nica,Companhia de Engenharia de Tráfego do Rio de Janeiro - CET-RIO,servico,Transporte,10872789656603,Reparo de equipamentos de fiscalização eletrônica,Reparo de equipamentos de Fiscalização Eletrônica (Radar).,https://www.1746.rio/hc/pt-br/articles/10872789656603-Reparo-de-equipamentos-de-fiscaliza%C3%A7%C3%A3o-eletr%C3%B4nica,servico,Transporte,0.9867,98.67%,IDÊNTICO
72943,Homologação de Aparelhos de Transporte,"O serviço consiste na homologação de aparelhos de transporte ou seus componentes para futura instalação. Consideram-se aparelhos de transporte: elevadores de passageiros, elevadores de carga, monta-ca...",https://carioca.rio/servicos/homologacao-de-equipamentos-de-aparelhos-de-transporte/,https://acesso.processo.rio/sigaex/public/app/peticionamento/72943,Companhia Municipal de Energia e Iluminação - RIOLUZ,servico,Licenças,10274064986523,Homologação de Aparelhos de Transporte,"Homologação de Aparelhos de Transporte ou componentes, para futura instalação. Consideram-se aparelhos de transporte: elevadores de passageiros, elevadores de carga, monta-cargas, alçapão, escadas e e...",https://www.1746.rio/hc/pt-br/articles/10274064986523-Homologa%C3%A7%C3%A3o-de-Aparelhos-de-Transporte,servico,Licenças,0.9867,98.67%,IDÊNTICO
70890,Remoção de toco e raiz (destoca),Retirada de toco de árvore e de raiz que restou da primeira fase de operação de retirada da árvore localizada em área pública.,https://carioca.rio/servicos/remocao-de-toco-e-raiz-destoca/,https://www.1746.rio/hc/pt-br/articles/10821519481499-Remo%C3%A7%C3%A3o-de-toco-e-raiz-destoca-?article-id=10821519481499,Companhia Municipal de Limpeza Urbana - COMLURB,servico,Cidade,10735596922011,Remoção de toco e raiz (destoca),"Retirada de toco de árvore e de raiz que restou da primeira fase de operação de retirada da árvore, pela COMLURB, localizada em área pública.",https://www.1746.rio/hc/pt-br/articles/10735596922011-Remo%C3%A7%C3%A3o-de-toco-e-raiz-destoca,servico,Cidade,0.9862,98.62%,IDÊNTICO
70890,Remoção de toco e raiz (destoca),Retirada de toco de árvore e de raiz que restou da primeira fase de operação de retirada da árvore localizada em área pública.,https://carioca.rio/servicos/remocao-de-toco-e-raiz-destoca/,https://www.1746.rio/hc/pt-br/articles/10821519481499-Remo%C3%A7%C3%A3o-de-toco-e-raiz-destoca-?article-id=10821519481499,Companhia Municipal de Limpeza Urbana - COMLURB,servico,Cidade,10821519481499,Remoção de toco e raiz (destoca),"Retirada de toco de árvore e de raiz que restou da primeira fase de operação de retirada da árvore, pela COMLURB, localizada em área pública.",https://www.1746.rio/hc/pt-br/articles/10821519481499-Remo%C3%A7%C3%A3o-de-toco-e-raiz-destoca,servico,Cidade,0.9862,98.62%,IDÊNTICO
